row_index,Post ID,Category,llm_label,llm_confidence,llm_tactics,llm_rationale
568,638,pirated_software,illicit_not_scam,0.9,,"Pirated software offered with download link; no payment or manipulation tactics evident, only user complaints about link issues."
569,639,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
570,641,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evidence of manipulation or scam tactics in the thread.
571,642,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
572,643,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evidence of manipulation or scam tactics, just normal illicit transaction behavior."
573,649,pirated_software,illicit_not_scam,0.9,,"Pirated software is offered and discussed without clear manipulation or scam tactics, indicating actual delivery of illegal goods."
574,651,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
575,654,pirated_software,illicit_not_scam,0.9,,Pirated software offered and shared freely with no evident manipulation or scam tactics present in the conversation.
576,655,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
577,656,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no clear manipulation or scam tactics present in the thread.
578,657,pirated_software,illicit_not_scam,0.9,urgency;trust_building,"Pirated software offered with promotional urgency and unverifiable reputation claims, but no clear scam or manipulation beyond normal illicit sale."
579,658,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evidence of manipulation or scam tactics, just normal user troubleshooting and feedback."
580,659,pirated_software,illicit_not_scam,0.9,,Pirated software offered with direct download link and no evident manipulation or complaints of fraud in replies.
581,660,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with mixed user feedback but no clear manipulation or scam tactics present.
582,661,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evidence of manipulation or scam tactics, just user complaints about functionality."
583,663,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or complaints indicating scam behavior.
584,664,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software mods with no clear manipulation or scam tactics, and no confirmed fraud or complaints of non-delivery."
585,665,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
586,666,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no signs of manipulation or scam tactics, just user complaints about functionality."
587,667,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evidence of manipulation or scam tactics in replies.
588,669,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam tactics present, just typical user complaints and requests."
589,670,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no evident manipulation tactics or complaints confirming scam behavior in replies.
590,679,pirated_software,illicit_not_scam,0.8,,Pirated software offered with no evident manipulation tactics or complaints indicating scam or pressure.
591,680,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed without evident manipulation or scam tactics, indicating a straightforward illicit transaction."
592,681,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with multiple users reporting functionality issues but no manipulation or scam tactics present.
593,682,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no clear manipulation or scam tactics, just typical user issues and feedback."
594,683,pirated_software,illicit_not_scam,0.8,,Pirated software offered with direct download and no evident manipulation or complaints confirming scam behavior.
595,684,pirated_software,illicit_not_scam,0.9,,"Offers pirated software with direct download, no evident manipulation or scam tactics present in the conversation."
596,686,pirated_software,illicit_not_scam,0.9,,Pirated software offered and requested with no evident manipulation or scam tactics present in the thread.
597,692,pirated_software,illicit_not_scam,0.8,,"Pirated software offered and discussed with mixed feedback, no clear manipulation or scam tactics present."
598,694,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed without signs of manipulation or scam tactics in the thread.
599,695,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or scam indicators present in the thread.
600,696,pirated_software,illicit_not_scam,0.9,,"Thread offers pirated software with no evident manipulation tactics or scam indicators, just user requests and sharing links."
601,697,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no clear manipulation or scam tactics present in the thread.
602,698,pirated_software,illicit_not_scam,0.9,,Thread promotes and requests pirated software with no evident manipulation or scam tactics present.
603,702,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and discussed with no evident manipulation or scam tactics present in the conversation.
604,703,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no evident manipulation or scam tactics present in the thread.
605,704,pirated_software,illicit_not_scam,0.9,,Pirated software offered with direct download link; multiple users report issues but no manipulation or scam tactics detected.
606,705,pirated_software,illicit_not_scam,0.9,,Pirated software is offered and requested with no evident manipulation or scam tactics present in the thread.
607,707,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or complaints indicating scam behavior.
608,708,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no signs of manipulation or scam tactics, just technical issues reported by users."
609,710,pirated_software,illicit_not_scam,0.9,,Pirated software offered with no manipulation tactics or complaints indicating scam behavior in the thread.
610,711,pirated_software,illicit_not_scam,0.9,,Pirated software offered and discussed with no manipulation tactics or scam indicators present in the thread.
611,712,pirated_software,illicit_not_scam,0.9,,"Pirated software offered and discussed with no evident manipulation or scam tactics, just user feedback and requests for fixes."
612,713,pirated_software,illicit_not_scam,0.9,,Pirated software offered and downloaded with no evident manipulation or scam tactics present in the conversation.
613,714,pirated_software,illicit_not_scam,0.9,,Pirated software is shared and discussed without clear manipulation or scam tactics present in the conversation.
